name,symbol,price,market_cap,volume_24h,percent_change_24h
APF coin,APFC,1.0455440040133686,125731082.599604,2164890.19043872,0.91298916
Dymension,DYM,0.5406333993112511,125205999.33877933,144709412.33731684,3.67849436
Powerledger,POWR,0.22262491586597452,124706091.45337957,12416652.03922125,0.9748965
Orca,ORCA,2.337187189372479,124514084.56782325,11304329.99639529,3.50890313
Stratis [New],STRAX,0.06131921824311132,123148287.37197368,2512190.60697089,-0.04248722
Taiko,TAIKO,1.0727446492309538,123383609.27646035,12333928.47414575,2.12936811
ChainGPT,CGPT,0.1505059410371648,122809509.66455427,38641030.89875357,0.59309924
Civic,CVC,0.12196580754661061,121965807.54661061,12388536.98594724,2.80002541
48 Club Token,KOGE,35.55063320211014,120453666.11989152,156373.8980572,4.95959674
Humans.ai,HEART,0.015428226587988965,120340167.38631393,175109.58830426,4.5492429
Illuvium,ILV,21.476820271092127,118864529.55764033,13036940.76428119,2.39777422
Goatseus Maximus,GOAT,0.11855650185324297,118555979.5647057,30719700.94576756,5.6333795
IQ,IQ,0.005725463692454115,117488955.82553145,6977190.90990173,1.31734482
Xai,XAI,0.11111293540426714,117266236.93098985,57465173.5336431,1.93549542
Hamster Kombat,HMSTR,0.0018105235543078649,116552453.8085688,15980406.19823922,3.82514201
CUDOS,CUDOS,0.011736012464225317,116376697.65476677,3321.41301204,14.64782029
Zentry,ZENT,0.01808649941784396,115875994.3700333,6486953.98446085,1.27913965
Chromia,CHR,0.1378178794266765,115535767.82995057,10596096.17076643,1.85258022
Yield Guild Games,YGG,0.26772662490359134,115504570.68321207,43361441.05880231,5.14619571
BORA,BORA,0.10475458990634486,115203860.24950275,964010.44494547,1.05959708
Dogelon Mars,ELON,2.0924378568879796e-07,115011426.44252597,8857101.54986086,-0.3446233
Verge,XVG,0.006908621247584095,114143903.35879098,6181934.03439449,3.68512909
XPR Network,XPR,0.004201978618793086,114044185.26966181,6546915.92373656,2.65002617
Verum Coin,VERUM,1216.566248379337,113633370.42987196,93787.42840597,-0.31241956
Marlin,POND,0.013859961539204638,112090719.99430753,8069691.87921246,4.57254381
Tensor,TNSR,0.39330554193772876,112055154.02277061,28812248.28989865,11.40094711
Big Time,BIGTIME,0.06684153685415019,111628215.98331024,24577741.95373679,4.034319
ArchLoot,AL,0.18095661698413695,111493036.83322598,6613074.04588857,-1.49954241
BLOCKv,VEE,0.03031135543194591,110523423.58723351,2476635.87554093,-5.9684251
Test,TST,0.11567542776408755,110010236.88622475,318661407.75281,-6.12241096
IOST,IOST,0.005147878111815739,109727021.95335247,9906666.69129112,1.90995732
Zano,ZANO,8.148457952691635,109448351.59901011,479971.87074609,0.93454317
VVS Finance,VVS,2.2735350847302234e-06,108757970.00641446,96362.76435544,0.66331288
Wilder World,WILD,0.2786072766802278,108734680.78250413,614546.02197351,0.28623124
ConstitutionDAO,PEOPLE,0.02140924607278564,108333725.36068197,51659813.0805648,1.86273351
Ontology Gas,ONG,0.2673955181291868,108290870.10584275,4333396.6295091,0.16227525
HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,0.10787723458333205,107855460.10291758,3835191.09855217,11.5406882
MVL,MVL,0.004085234551213371,106840971.1640089,864284.13580707,0.23992684
Maple Finance,SYRUP,0.131489123847424,106378782.99281108,1516572.27395515,16.98714766
Blast,BLAST,0.004159260019897768,105963791.43799748,8776246.18147927,3.57999608
Ski Mask Dog,SKI,0.10667964108228825,105548521.86183588,10712031.04839709,4.6549749
Delysium,AGI,0.0951716239225449,105199380.5284772,6072353.92299984,4.17842337
Orbs,ORBS,0.026219710787454907,104608162.28744385,5899181.83588144,-0.22167105
0x0.ai,0x0,0.1199308881428857,104167586.56660333,422019.59386558,3.72101013
Smooth Love Potion,SLP,0.0025186543141220907,103725601.64166366,9660367.05228906,3.01570687
Satoshi Airline,JET,0.9358907573549854,103349417.73927294,1073842.60319141,2.26347686
Orchid,OXT,0.10458923396651379,102474346.34412381,8431822.27911906,-1.08525091
Prom,PROM,5.597501653520146,102154405.17674266,4045026.69789081,1.85700814
DOGS,DOGS,0.0001976681351478775,102145008.83766569,26670674.86861898,6.7092621
Celer Network,CELR,0.01309839023779547,101688358.53487957,7422944.63898542,1.65768156
Tellor,TRB,38.262177795221966,101357159.4365655,22233735.4864318,4.21226397
Mythos,MYTH,0.13089497948729356,101124599.3091883,529494.48679612,-1.86970766
EURC,EURC,1.0497727096793952,101014266.86937381,12038531.43090241,0.56941276
Centrifuge,CFG,0.19167824057530086,100609129.7185218,1218310.47280706,4.38534679
Cartesi,CTSI,0.11645434106940868,99713897.28601117,7914267.65268153,2.66702004
Dent,DENT,0.0009958378510415357,99583785.10415351,7026178.69711579,1.52318757
Pundi X (New),PUNDIX,0.3836447575704646,99131714.91425952,7480105.64248036,3.81399117
BitMart Token,BMX,0.3043857408477084,98706699.91846722,4446231.58018534,-1.6944815
Keep Network,KEEP,0.10251337795059452,97805559.14658049,10535.08580541,1.1424637
iExec RLC,RLC,1.3508536096058752,97778226.32642366,6978129.99352794,2.06344784
Propy,PRO,0.9730915347770089,97309153.47770089,2115875.4504654,-0.02360905
Coin98,C98,0.10702823370053849,96414585.93371923,15894223.8745748,1.08628902
TerraClassicUSD,USTC,0.017306247525359895,96193522.80811504,20406835.33534164,-4.66026994
Vanar Chain,VANRY,0.04930925148720215,95730538.08164021,13391404.67540274,3.02561819
PinLink,PIN,1.083695989895005,95589172.73032683,2201659.14359104,8.01152103
dKargo,DKA,0.02027685366125474,95030854.1658395,877585.02850074,2.03206199
CZ'S Dog (broccoli.gg),BROCCOLI,0.0947772785274966,94777278.52749659,615388576.2498544,-42.86987993
JOE,JOE,0.24510916457116544,94423042.42195065,11831391.63942064,2.69327093
SUPRA,SUPRA,0.014545794332817046,94261071.71919999,15544361.51260019,-3.86615975
Zircuit,ZRC,0.06293990931262908,93881089.92995107,25938226.4786688,9.41349511
BounceBit,BB,0.18820530248912176,93799718.05219826,18994031.98660418,1.50298974
Cetus Protocol,CETUS,0.14191106221976021,93683598.76608121,20445252.28672851,3.62928665
WhiteRock,WHITE,0.00014395517847118352,93570866.00626929,18462.392666,-4.69432451
Liquity,LQTY,0.9888735802408378,93464677.9061889,36152251.42730246,-3.21968578
Ergo,ERG,1.1690612534403244,93172012.12150747,86976.52346294,0.37185162
Tokenlon Network Token,LON,0.7910860639492442,92782876.053853,52929.18420762,0.94440989
Banana Gun,BANANA,26.737941919392235,92547604.88712502,18092034.67400601,1.97163539
Global Dollar,USDG,1.000110902946195,92492932.44122265,11170.64144245,0.00121839
Adventure Gold,AGLD,1.1959171933331385,92456359.41250212,16925351.68496751,1.59771967
MetFi,METFI,0.453554771390219,92447082.19409804,401636.59766297,4.45405341
Decentralized Social,DESO,10.372359153375987,92153598.30309847,639890.45092305,-3.13116274
Simon's Cat,CAT,1.3639975693357259e-05,92069195.31410098,58887017.18364827,4.57394807
Bitcoin Gold,BTG,5.2356291755295015,91696409.32056277,15302095.80274375,-4.77801454
Hey Anon,ANON,7.1573278526415685,91414526.36672269,5539650.30559714,-5.8541652
Numeraire,NMR,11.553844446994145,91177048.52124779,9041689.99311801,1.75701662
Pixels,PIXEL,0.07112615035127999,91055271.2542544,17649212.70893804,2.43961532
Arcblock,ABT,0.9182168002974861,90494218.99692722,597626.23836036,1.68740793
Ponke,PONKE,0.16261991704238407,90342555.94549547,17405848.26656223,14.0692487
dForce,DF,0.0904633647803603,90456683.75578517,11599856.79661135,9.69023593
Zebec Network,ZBCN,0.001231034463937853,88422035.26315758,37314609.8567611,25.3746192
Non-Playable Coin,NPC,0.01206408588702491,88225474.09913836,2526749.3863325,3.31118904
MiL.k,MLK,0.20515471597339,88323609.78049925,1435803.90269378,-0.1355913
Symbol,XYM,0.014356287252063468,87958797.49590477,309168.78037168,0.80667635
Omni Network,OMNI,5.244572299659868,86291615.33088398,18812944.90082452,3.22595297
USDB,USDB,0.9989100520280823,86224948.26615125,5406668.29272479,0.37679749
Devve,DEVVE,0.9700855213590969,86223735.06947483,646523.48341672,3.42381229
Steem,STEEM,0.17840000764241296,86227390.55181578,18191979.36678074,0.47468231
MESSIER,M87,9.631708805836345e-05,85225818.4119208,2585242.16677997,15.0282533
Apu Apustaja,APU,0.0002517923718992577,85078667.8151935,2439635.73069406,6.13311933
Braintrust,BTRST,0.3504735500303827,84586013.9494989,182504.08058204,-0.90029999
CARV,CARV,0.45509531127711234,84579637.44726023,4731906.32737984,-0.61953178
Synapse,SYN,0.43466027286845316,84287484.66076012,11567059.71460829,1.40265824
MediBloc,MED,0.00878942206490044,83882963.1049424,611973.08929764,0.16514978
GameBuild,GAME,0.004956790522531268,83431183.72369537,12502069.50712776,-1.16400415
Saga,SAGA,0.7517388526411725,83090350.8987083,21099693.11079884,5.79803809
Sleepless AI,AI,0.29804680989301724,83012245.86275125,20687675.62560563,6.96415015
Stronghold SHx,SHX,0.014300752767591013,82857203.59314252,747665.86986861,5.32409964
Secret,SCRT,0.27073677939913154,81447644.10723582,1921952.99018712,3.76380341
Kyber Network Crystal v2,KNC,0.43601006272156045,81423846.8792327,8644095.73189126,1.30958426
Vulcan Forged (PYR),PYR,2.087789641573068,80980769.15335909,10984379.05067011,1.90609888
Pax Dollar,USDP,1.0000763868522449,80258971.7303589,1414401.88862611,0.01276187
Metal DAO,MTL,0.9621795250331467,80026265.561821,2002402.09504289,-1.08444281
Paycoin,PCI,0.07930702060216388,79928125.45306185,403682.64636735,3.0471593
Autonolas,OLAS,0.5634003782391761,79900309.01813427,973672.21729742,3.67080342
Artificial Liquid Intelligence,ALI,0.009695435321995995,79404001.99259327,1179239.88276902,5.18879567
API3,API3,0.9144001634879331,79024270.81215055,12828989.01040936,0.41862448
Treasure,MAGIC,0.2569461820910429,78507488.56180671,19958614.26708924,4.5462688
Moonriver,MOVR,8.327832426071987,78318442.15223235,6605878.97836536,4.57482757
WINkLink,WIN,7.821237392457093e-05,77719781.38468508,24803412.46860329,1.65383151
Coreum,COREUM,0.20152346978938895,77544628.66032511,2455027.8760506,1.15833607
Oasys,OAS,0.021010712836820995,77524709.39079729,756903.54070847,3.75847854
Request,REQ,0.10017260017007294,77061902.87940459,1579268.36906891,2.68219668
Euler,EUL,4.65721142510284,76105640.84811923,1594469.64926409,22.9784651
Bounce Token,AUCTION,11.507819043117454,75837402.0883913,125700372.97437923,-4.70799254
ECOMI,OMI,0.0002770676969604662,75388935.42075527,1080385.34586916,3.43267373
Cookie DAO,COOKIE,0.20926798310723846,74927516.35724618,31768512.89925478,2.5632948
USDX [Kava],USDX,0.6701690202149753,74768924.00294548,143486.14340316,2.88891297
Access Protocol,ACS,0.001831254002413312,74679807.54800849,1537206.6061278,-0.21040365
Suilend,SEND,1.529680487207862,74526096.05366701,1818312.81016082,0.5835499
GameStop (gamestop-coin.vip),GME,0.0001808405727866925,74379272.59698735,1287161.11113654,1.65343471
Comedian,BAN,0.07428033631692045,74277503.19061299,31824054.78205214,9.3785677
ApeX Protocol,APEX,1.3159300398659648,73317446.16165447,34368333.40338835,2.42290923
Aurora,AURORA,0.1273333079345704,73256619.31373918,668744.16780459,2.67555746
DODO,DODO,0.10086156127308604,73195578.38393466,24467291.90351462,-0.48111535
Ark,ARK,0.3918880358972124,73175851.5514701,8521232.0586289,-1.26994841
Shentu,CTK,0.5119177223448867,73176899.93661648,2713273.04714748,2.92476408
Bella Protocol,BEL,0.9069484393616646,72555875.14893317,14252382.64713769,4.93485157
PepeCoin,PEPECOIN,0.6735908422926851,72112762.42824765,1927247.8961266,-1.92992095
Ardor,ARDR,0.07219852463236544,72087788.79196472,8578106.41789776,1.33630321
Mr Miggles,MIGGLES,0.07511232949654319,71910372.83765703,3114581.03432636,6.90733908
Badger DAO,BADGER,3.5436935723519576,71935781.61074334,11890959.78161163,1.24566462
Lumia,LUMIA,0.621263595398161,71969723.76850732,13303551.47368151,0.19554207
Vine Coin,VINE,0.07171996283637017,71719539.97546928,114022691.59162864,12.43019116
ANDY (ETH),ANDY,7.158554599238149e-05,71585545.99238148,2202933.50547216,-1.226011
Bone ShibaSwap,BONE,0.3103313360619723,71352420.59064372,4600698.26127684,0.54049302
Nosana,NOS,1.4725813073649905,70974980.53763984,1260274.88082204,-1.50421218
Fuel Network,FUEL,0.017367119650639248,70474230.91229837,4251071.40867299,3.59097605
Ethena Labs (USDTb),USDTb,1.0001572461244093,70444704.41518833,22084.07697201,-0.02756319
Highstreet,HIGH,0.9893368052073028,70092861.97073218,15810224.93499469,0.73956633
ANyONe Protocol,ANYONE,0.7141597076355911,69630546.88482405,530851.48609204,2.77720471
Velodrome Finance,VELO,0.07713535838232115,69658942.57155645,22429264.46923311,0.48920252
Portal,PORTAL,0.15286091738991625,69268904.5683489,15644159.0040256,3.10440016
Acala Token,ACA,0.05925917413714677,69135702.7649434,9279028.92576954,2.29463072
Bitcoin Wizards,WZRD,3.28673087428745,69021348.36003645,732817.23402974,-2.70185917
Bitget Wallet Token,BWB,0.4788692229423596,68440107.62362011,377.4092456,2.21480303
Seedify.fund,SFUND,1.0505473661426754,68226219.9887646,713241.27468001,-3.13913559
Moo Deng (moodengsol.com),MOODENG,0.06818478901226893,67501017.7090244,59122327.46908491,14.34367144
inSure DeFi,SURE,0.0024874489801810064,66638915.32274973,336588.73754188,2.52059175
SmarDex,SDEX,0.0073829341911732125,66240464.77130573,573143.14283604,1.02045022
Pundi AI,FX,0.16069122428228463,65645636.310565986,2270584.29595573,7.49577973
AgriDex,AGRI,0.06565679500303745,65656794.8302029,650727.33345261,-0.42657812
Cyber,CYBER,2.0096678515788002,65606244.07949889,18440286.47290712,-0.64060981
BakeryToken,BAKE,0.2263922549330825,65601799.57756553,88200550.01814112,-7.43559314
QuarkChain,QKC,0.00924665852615327,65572382.82322327,2568862.65787753,3.22159445
Lift Dollar,USDL,0.9998975611535922,65391082.93911425,3370711.32779521,-0.02386533
Tokamak Network,TOKAMAK,1.4819144683956824,64969284.99810377,1079655.31302659,-0.12388901
Limitus,LMT,0.07986313146669728,66297516.304848306,1537772.7583161,23.91016811
Neutron,NTRN,0.20417887589918196,64516352.88376374,3358565.20806079,-0.66008913
H2O DAO,H2O,0.07796309571920876,64319553.96834723,258157.76576138,0.87591382
Bancor,BNT,0.5421851440393552,64108862.628591664,4923490.27017699,4.34061353
Cobak Token,CBK,0.7030591923277849,64024997.217102185,2068485.48106505,0.36225684
GAMA Coin,GAMA,0.8502408015207849,63928628.93966687,1275923.72249792,7.40657723
Hifi Finance,HIFI,0.44986379422333517,63769802.006965734,7719158.25696735,2.66313272
Pepe Unchained,PEPU,0.009685496730376355,63459025.62834968,2462015.2639058,9.2450402
Dusk,DUSK,0.13125682375307673,63068903.72361637,8782940.33150921,2.53673075
Morphware,XMW,0.07645451772724177,62975814.39220994,291874.35598733,11.74003485
Pixer Eternity,PXT,0.020012060577833002,62514109.23290853,245818.1939538,5.2122836
THENA,THE,0.6852114780395865,62482725.92962342,112367938.21855778,-5.23859334
Loom Network,LOOM,0.05020275409184308,62398052.176773414,2532307.12469389,4.22993043
DIA,DIA,0.5208350200640184,62331506.02802355,9966757.89990928,2.08412913
Mr Mint,MNT,0.17789471006891558,62237471.201669104,243613.83364735,-12.37872438
Degen,DEGEN,0.004392996969642798,62290978.83616711,32385769.83635534,7.23137379
Solidus Ai Tech,AITECH,0.05731612992766383,61974971.76145178,7265219.85715402,13.42569958
Coq Inu,COQ,8.844110789988773e-07,61395817.10410206,7448024.21022557,20.13221377
lisUSD,lisUSD,0.9999879865660282,61221464.27111836,392463.76224819,-0.00156925
CLV,CLV,0.05004449506447108,61261514.67955755,16193434.97724696,6.2729892
NetMind Token,NMT,1.8267102851556347,61103838.9941953,2298824.71933419,1.60642236
BUSD,BUSD,1.0082058245498307,60986906.68658208,34200406.78740092,0.23216108
Venus BUSD,vBUSD,0.022488294675078478,60600792.41105973,0.0,0.79984003
Altura,ALU,0.060913921762549464,60304782.54492397,28754060.71048709,0.22978042
GEODNET,GEOD,0.30428309255446295,60300954.0714059,341487.37588605,0.77658633
Covalent X Token,CXT,0.062361997817919575,60203087.81546102,3934791.48947532,1.61452276
DeFi Pulse Index,DPI,107.34129207632952,60002003.1737116,261910.87967479,5.29284439
SuperRare,RARE,0.0746224803569388,59929548.89686771,9321443.88100634,2.29395775
Victoria VR,VR,0.009511585717429303,59824516.75332393,22631280.64009102,1.2492699
Syscoin,SYS,0.07403767986378837,59617133.05651722,2756140.12530963,0.00563745
PARSIQ,PRQ,0.19061531540067514,59139711.51150689,2584529.42314117,-1.01179366
NeuralAI,NEURAL,5.914437307721285,59144373.077212855,235549.14075905,14.93446375
TrueFi,TRU,0.04684503159240079,59106657.24390354,9849577.12185271,1.91089622
Anchored Coins AEUR,AEUR,1.0335866564291303,58924366.60286076,45149.36574492,1.4976464
Hashflow,HFT,0.11352376409329214,58832739.56689303,10870231.90947793,4.53779028
Aleph Zero,AZERO,0.22006034482621398,58707467.949435644,1483780.62540727,3.56216969
AI Analysis Token,AIAT,0.40028471627686296,58597464.380767666,501853.70125337,-19.92675879
Osaka Protocol,OSAK,7.790582086306696e-08,58497123.349230215,43589.42804972,2.77445945
Maple,MPL,13.12069553745024,57967043.78577178,1789015.76187021,19.36795619
ARPA,ARPA,0.0382234196546523,58083796.25176011,14869179.9114108,1.13226429
Solv Protocol,SOLV,0.03912749099756813,58010418.15299451,62149898.56560564,6.1915615
Fwog (SOL),FWOG,0.05918375217757082,57741759.46803502,13326224.72294977,4.39420362
Hippocrat,HPO,0.05560035950286046,57531597.58985909,324370.64642754,0.15691329
StormX,STMX,0.004647306200481072,57374391.08686901,7355647.8976471,-1.82672796
Tornado Cash,TORN,10.867509707706581,57136624.6692202,159607.1998891,2.2147327
Rootstock Infrastructure Framework,RIF,0.05718886975352432,57188869.753524326,5629248.96222259,0.51317777
Origin Protocol,OGN,0.08192186280340003,57085531.29194583,12798164.32609383,1.5476422
Liquity USD,LUSD,0.993738962705685,56971890.5361449,41965.90836719,-0.58320298
Gemini Dollar,GUSD,1.00028696088132,56884238.73840473,840948.786842,-0.24990379
Stargate Finance,STG,0.2777928420843878,56763749.73169622,14625569.6286437,2.11328722
Realio Network,RIO,0.4352275451799569,56605672.70299719,2037021.98969317,2.59690448
Nakamoto Games,NAKA,0.5422169500025409,56370854.298560746,11101087.92269265,-0.20382367
Lista DAO,LISTA,0.30257083230012066,56260466.45346849,25241524.77422132,3.61200665
Oraichain,ORAI,4.007885471956989,55403806.398691826,1396906.82533044,6.01729226
